"Species","Length_cm","Speed_cms","Mode"
"Chromis iomelas",4.06260141708801,11.805760999684,"Swimming"
"Zebrasoma scopas",12.1960410223496,12.0484500768726,"Swimming"
"Zebrasoma scopas",14.9997444126261,37.0649632324333,"Swimming"
"Zebrasoma scopas",11.4559611358541,17.9425588658142,"Swimming"
"Chromis iomelas",4.03767092983676,9.78841759846503,"Swimming"
"Zebrasoma scopas",13.223011109402,23.9840996056976,"Swimming"
"Cephalopholis argus",16.9650615202619,40.6166556225694,"Swimming"
"Chromis iomelas",4.48410136397513,10.5467361462687,"Swimming"
"Chaetodon ornatissimus",11.708965805082,28.0051038104872,"Swimming"
"Chlorurus spilurus",18.7560072873171,54.3328569163503,"Swimming"
"Chromis iomelas",3.47124230199277,17.0243188251044,"Swimming"
"Chromis iomelas",3.41314863557365,5.88524386055232,"Swimming"
"Chlorurus spilurus",21.686613696865,29.9182996289854,"Swimming"
"Chlorurus spilurus",17.8903132095735,69.1440506131328,"Swimming"
"Naso lituratus",19.9680625228615,15.5580892043389,"Swimming"
"Zebrasoma scopas",12.6212569569587,35.7716740052769,"Swimming"
"Chaetodon pelewensis",6.27971596259329,16.7586906550128,"Swimming"
"Chaetodon pelewensis",6.99907858301914,8.68865454061823,"Eating"
"Chlorurus spilurus",22.3698271810111,53.890792061298,"Swimming"
"Chromis iomelas",3.17226721050399,22.2579705055875,"Swimming"
"Chaetodon pelewensis",7.39297656728589,22.2029041317584,"Swimming"
"Naso lituratus",15.8185902171106,38.2363876776347,"Swimming"
"Chromis iomelas",2.85103859158065,16.3009302432721,"Swimming"
"Naso lituratus",20.5649868709063,33.2290027100902,"Swimming"
"Zebrasoma scopas",14.1351005488883,29.5224776954507,"Swimming"
"Zebrasoma scopas",14.7212470303332,15.5701085514686,"Swimming"
"Chromis iomelas",3.58449737772875,15.7787421474811,"Swimming"
"Chlorurus spilurus",20.1271000716171,49.0716669012434,"Swimming"
"Cephalopholis argus",30.0906250797741,37.5511514793118,"Swimming"
"Chaetodon pelewensis",8.34140663544948,28.6286093631875,"Swimming"
