"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","diet_cat","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwb_m","lwa_sd","lwb_sd","r_m","h_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Acanthuridae","Acanthurus nubilus","Acanthurus_nubilus",0.339653607272158,0.0243154748974733,40.6100105680745,0.303121611482521,9.63241423226821,0.0849698041020286,3.53477819533478,0.0827358253046006,28.7657561315891,4.38326260425271,3.90495933946662,0.851823164334733,0.356415555612866,0.168026517762679,2,0.771363643056916,0.0220547673892604,0.00425838821083414,0.000195625858089974,1.44836895861577,0.02344,2.96,0.0134540816326531,0.086734693877551,1.991,3.4,29,26,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Acanthurus nubilus","Acanthurus_nubilus",0.347147713797607,0.0264549261583125,40.6100105680745,0.303121611482521,9.63241423226821,0.0849698041020286,3.53477819533478,0.0827358253046006,28.7657561315891,4.38326260425271,3.90495933946662,0.851823164334733,0.356415555612866,0.168026517762679,2,0.771363643056916,0.0220547673892604,0.00458878600565834,0.000195625858089974,1.44836895861577,0.02344,2.96,0.0134540816326531,0.086734693877551,1.991,3.4,30,26,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lutjanidae","Symphorichthys spilurus","Symphorichthys_spilurus",0.149807629979346,0.021386325839953,37.7251164917819,0.242731360984519,10.2592143344359,0.0695933587071833,3.90201901445504,0.062577987070581,36.8096202109862,2.25760729205961,8.85444858393179,0.777263442470493,1.65882215836751,0.184100560436767,4,0.760379063863094,0.0373799869190552,0.00265571175977407,0.00123957950507665,1.70072040979813,0.0123,3.02,0.00977040816326531,0.112244897959184,2.085065,3.8,27,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lutjanidae","Symphorichthys spilurus","Symphorichthys_spilurus",0.153041468539018,0.0217116634649086,37.7251164917819,0.242731360984519,10.2592143344359,0.0695933587071833,3.90201901445504,0.062577987070581,36.8096202109862,2.25760729205961,8.85444858393179,0.777263442470493,1.65882215836751,0.184100560436767,4,0.760379063863094,0.0373799869190552,0.00286461784871017,0.00123957950507665,1.70072040979813,0.0123,3.02,0.00977040816326531,0.112244897959184,2.085065,3.8,28,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Lutjanidae","Symphorichthys spilurus","Symphorichthys_spilurus",0.156370674840218,0.0222307448469729,37.7251164917819,0.242731360984519,10.2592143344359,0.0695933587071833,3.90201901445504,0.062577987070581,36.8096202109862,2.25760729205961,8.85444858393179,0.777263442470493,1.65882215836751,0.184100560436767,4,0.760379063863094,0.0373799869190552,0.00308840873505294,0.00123957950507665,1.70072040979813,0.0123,3.02,0.00977040816326531,0.112244897959184,2.085065,3.8,29,60,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.405083761776349,0.0997077624068117,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.000982795711965253,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,21,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.413536977597708,0.100389273596141,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.00106341299904287,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,22,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.440388783011523,0.104133913121616,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,25,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.449864679023548,0.106038490718766,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,26,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.459617965039918,0.10831526891195,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,27,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.469657987341235,0.110989412007749,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,28,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma jansenii","Thalassoma_jansenii",0.479994445154336,0.114084855864623,37.3271230469786,0.468627040022436,10.8648892468595,0.128254149791716,3.99365561514645,0.126455192801525,42.5630135382139,4.01251737610233,8.43198213468269,1.2268754602834,1.00919011098864,0.277716946207076,8,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.00938223267636393,3.03932135554177,0.00350763717341292,0.0746995542553881,1.10803,3.275,29,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.229812723216183,0.053929519759883,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.000982795711965253,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,21,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.234608944432479,0.0542267685192314,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00106341299904287,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,22,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.239543252042221,0.0546783194862101,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00115003074546267,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,23,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.244620227371054,0.0553005214083708,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00124304842166823,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,24,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.24984462252532,0.0561097536868141,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,25,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.255221367360431,0.0571221443143817,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,26,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.26075557675616,0.0583533002696067,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,27,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.266452558213276,0.0598180737661357,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,28,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Anampses caeruleopunctatus","Anampses_caeruleopunctatus",0.272317819786666,0.0615303852962971,36.977321987533,0.354967581040601,10.8336419953862,0.102535385677301,3.99822373458937,0.0953822228564156,37.5873783525542,3.10663137938154,7.24352044390162,0.922587224232781,0.871195118977456,0.205651156272363,8,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.01,3.06,0.00559183673469388,0.086734693877551,1.5444,3.37,29,42,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Pseudocoris yamashiroi","Pseudocoris_yamashiroi",0.473101612893807,0.11329529240202,37.1703078205214,0.309122338744674,10.8437117844461,0.0893889674918556,3.95280958243461,0.0837255007543255,30.6036234861663,3.12973507304732,5.62241382348081,0.898988192771226,0.704786539017514,0.193194306174874,6,0.795533872892107,0.0326652492240726,0.000982795711965253,0.000146535665759678,2.02715326091193,0.0049,3.11,0.00355102040816327,0.107142857142857,1.0962,3.4,21,16,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Pseudocoris yamashiroi","Pseudocoris_yamashiroi",0.482963185020156,0.113910992619157,37.1703078205214,0.309122338744674,10.8437117844461,0.0893889674918556,3.95280958243461,0.0837255007543255,30.6036234861663,3.12973507304732,5.62241382348081,0.898988192771226,0.704786539017514,0.193194306174874,6,0.795533872892107,0.0326652492240726,0.00106341299904287,0.000146535665759678,2.02715326091193,0.0049,3.11,0.00355102040816327,0.107142857142857,1.0962,3.4,22,16,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Pseudocoris yamashiroi","Pseudocoris_yamashiroi",0.52534234593485,0.119797137363833,37.1703078205214,0.309122338744674,10.8437117844461,0.0893889674918556,3.95280958243461,0.0837255007543255,30.6036234861663,3.12973507304732,5.62241382348081,0.898988192771226,0.704786539017514,0.193194306174874,6,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.0049,3.11,0.00355102040816327,0.107142857142857,1.0962,3.4,26,16,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Pseudocoris yamashiroi","Pseudocoris_yamashiroi",0.536720082996678,0.122288611747164,37.1703078205214,0.309122338744674,10.8437117844461,0.0893889674918556,3.95280958243461,0.0837255007543255,30.6036234861663,3.12973507304732,5.62241382348081,0.898988192771226,0.704786539017514,0.193194306174874,6,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.0049,3.11,0.00355102040816327,0.107142857142857,1.0962,3.4,27,16,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Pseudocoris yamashiroi","Pseudocoris_yamashiroi",0.560490032907733,0.128713783632332,37.1703078205214,0.309122338744674,10.8437117844461,0.0893889674918556,3.95280958243461,0.0837255007543255,30.6036234861663,3.12973507304732,5.62241382348081,0.898988192771226,0.704786539017514,0.193194306174874,6,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.0049,3.11,0.00355102040816327,0.107142857142857,1.0962,3.4,29,16,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Luzonichthys waitei","Luzonichthys_waitei",0.741679988275656,0.147648951102262,36.9308197966226,0.237109333826807,9.89490131564683,0.0704809604149291,4.06669268447797,0.0640094973023373,30.9587740738235,2.31035980473456,5.80723645401695,0.809042671989502,1.12421204475361,0.184469955480464,7,0.776577148651688,0.0415616239254476,0.001674631487292,0.000338516788321609,2.27751051910365,0.00389,3.12,0.00231122448979592,0.0918367346938774,2.14869,3.4,27,7,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Luzonichthys waitei","Luzonichthys_waitei",0.774703143654422,0.156150895224902,36.9308197966226,0.237109333826807,9.89490131564683,0.0704809604149291,4.06669268447797,0.0640094973023373,30.9587740738235,2.31035980473456,5.80723645401695,0.809042671989502,1.12421204475361,0.184469955480464,7,0.776577148651688,0.0415616239254476,0.00194748036729231,0.000338516788321609,2.27751051910365,0.00389,3.12,0.00231122448979592,0.0918367346938774,2.14869,3.4,29,7,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Novaculichthys taeniourus","Novaculichthys_taeniourus",0.300184413728273,0.0529103546686593,38.5687210278067,0.512375674106438,11.2935768450978,0.147625200507902,3.61339078810641,0.129278881890757,33.4747592599744,2.94969583415325,6.27244152134233,0.85158004066558,0.764772231648503,0.185104273257433,6,0.795533872892107,0.0326652492240726,0.000982795711965253,0.000146535665759678,2.02715326091193,0.02042,2.96,0.00926530612244898,0.086734693877551,1.61196,3.25,21,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Novaculichthys taeniourus","Novaculichthys_taeniourus",0.326238014456892,0.0522016366339955,38.5687210278067,0.512375674106438,11.2935768450978,0.147625200507902,3.61339078810641,0.129278881890757,33.4747592599744,2.94969583415325,6.27244152134233,0.85158004066558,0.764772231648503,0.185104273257433,6,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.02042,2.96,0.00926530612244898,0.086734693877551,1.61196,3.25,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Novaculichthys taeniourus","Novaculichthys_taeniourus",0.333230195390707,0.0527259668952604,38.5687210278067,0.512375674106438,11.2935768450978,0.147625200507902,3.61339078810641,0.129278881890757,33.4747592599744,2.94969583415325,6.27244152134233,0.85158004066558,0.764772231648503,0.185104273257433,6,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.02042,2.96,0.00926530612244898,0.086734693877551,1.61196,3.25,26,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Novaculichthys taeniourus","Novaculichthys_taeniourus",0.340426765116666,0.0535991720814143,38.5687210278067,0.512375674106438,11.2935768450978,0.147625200507902,3.61339078810641,0.129278881890757,33.4747592599744,2.94969583415325,6.27244152134233,0.85158004066558,0.764772231648503,0.185104273257433,6,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.02042,2.96,0.00926530612244898,0.086734693877551,1.61196,3.25,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Novaculichthys taeniourus","Novaculichthys_taeniourus",0.347834585535585,0.0548504416449086,38.5687210278067,0.512375674106438,11.2935768450978,0.147625200507902,3.61339078810641,0.129278881890757,33.4747592599744,2.94969583415325,6.27244152134233,0.85158004066558,0.764772231648503,0.185104273257433,6,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.02042,2.96,0.00926530612244898,0.086734693877551,1.61196,3.25,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Novaculichthys taeniourus","Novaculichthys_taeniourus",0.355460776524976,0.0565041713473983,38.5687210278067,0.512375674106438,11.2935768450978,0.147625200507902,3.61339078810641,0.129278881890757,33.4747592599744,2.94969583415325,6.27244152134233,0.85158004066558,0.764772231648503,0.185104273257433,6,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.02042,2.96,0.00926530612244898,0.086734693877551,1.61196,3.25,29,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.537934692663278,0.0744635852663503,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.00226927174121317,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,24,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.549514845219748,0.0753339743066287,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,25,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.561435400678749,0.0768906207341857,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.00264707474249272,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,26,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.573707880429444,0.0791848459130113,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.00285674727884973,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,27,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.586344243484102,0.0822534547451192,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.00308146741231562,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,28,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.599356904656412,0.0861185336825868,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.0033221991119205,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,29,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Pomacentrus bankanensis","Pomacentrus_bankanensis",0.612758753553911,0.0907891653305224,36.6141864221904,0.35002098584737,9.87913305463874,0.106778843213331,4.39792638823976,0.095991763864015,32.5402037931156,3.50753548562934,5.10852209035119,0.717970358823022,0.521934934675652,0.148248839587501,2,0.761443858907516,0.0209658020298581,0.00357996031315454,0.000101588497148242,1.47574638309947,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64535,2.76626666682561,30,9,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Arothron mappa","Arothron_mappa",0.135712059519045,0.011874486328825,37.7367696587384,0.780547362908987,10.4438792814361,0.229292488114363,4.04414008803464,0.210866306835085,27.2059136353099,3.63805429924461,4.80575486153397,1.05427132801298,0.613369012944414,0.226284115420472,6,0.719551545487557,0.0628176020667518,0.00151519309658539,0.000247127497028844,1.81101263529439,0.03388,2.87,0.0240204081632653,0.0918367346938774,1.72296,2.83,25,65,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Arothron mappa","Arothron_mappa",0.141667779547387,0.0123288738969798,37.7367696587384,0.780547362908987,10.4438792814361,0.229292488114363,4.04414008803464,0.210866306835085,27.2059136353099,3.63805429924461,4.80575486153397,1.05427132801298,0.613369012944414,0.226284115420472,6,0.719551545487557,0.0628176020667518,0.00176563647880775,0.000247127497028844,1.81101263529439,0.03388,2.87,0.0240204081632653,0.0918367346938774,1.72296,2.83,27,65,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Arothron mappa","Arothron_mappa",0.144778113214478,0.012965630631478,37.7367696587384,0.780547362908987,10.4438792814361,0.229292488114363,4.04414008803464,0.210866306835085,27.2059136353099,3.63805429924461,4.80575486153397,1.05427132801298,0.613369012944414,0.226284115420472,6,0.719551545487557,0.0628176020667518,0.00190452663129253,0.000247127497028844,1.81101263529439,0.03388,2.87,0.0240204081632653,0.0918367346938774,1.72296,2.83,28,65,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Tetraodontidae","Arothron mappa","Arothron_mappa",0.147980771357671,0.0138778966736933,37.7367696587384,0.780547362908987,10.4438792814361,0.229292488114363,4.04414008803464,0.210866306835085,27.2059136353099,3.63805429924461,4.80575486153397,1.05427132801298,0.613369012944414,0.226284115420472,6,0.719551545487557,0.0628176020667518,0.00205331286575388,0.000247127497028844,1.81101263529439,0.03388,2.87,0.0240204081632653,0.0918367346938774,1.72296,2.83,29,65,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis xanthochira","Chromis_xanthochira",0.470867005266703,0.0379323642037196,36.4849367320991,0.339855332958354,9.6980644336709,0.104131505573468,4.49937030522918,0.0924056225432987,43.7304500994862,4.36614481974869,8.66768177654366,1.33579186227574,1.0089236728864,0.303219014175757,8,0.761443858907516,0.0209658020298581,0.00245153733939903,0.000101588497148242,1.47574638309947,0.0182,3,0.0115408163265306,0.0918367346938776,1.21325,2.72,25,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis xanthochira","Chromis_xanthochira",0.481092054085999,0.038730796974095,36.4849367320991,0.339855332958354,9.6980644336709,0.104131505573468,4.49937030522918,0.0924056225432987,43.7304500994862,4.36614481974869,8.66768177654366,1.33579186227574,1.0089236728864,0.303219014175757,8,0.761443858907516,0.0209658020298581,0.00264707474249272,0.000101588497148242,1.47574638309947,0.0182,3,0.0115408163265306,0.0918367346938776,1.21325,2.72,26,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis xanthochira","Chromis_xanthochira",0.491619053136517,0.0405432078831504,36.4849367320991,0.339855332958354,9.6980644336709,0.104131505573468,4.49937030522918,0.0924056225432987,43.7304500994862,4.36614481974869,8.66768177654366,1.33579186227574,1.0089236728864,0.303219014175757,8,0.761443858907516,0.0209658020298581,0.00285674727884973,0.000101588497148242,1.47574638309947,0.0182,3,0.0115408163265306,0.0918367346938776,1.21325,2.72,27,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis xanthochira","Chromis_xanthochira",0.502458263649184,0.0433747484185422,36.4849367320991,0.339855332958354,9.6980644336709,0.104131505573468,4.49937030522918,0.0924056225432987,43.7304500994862,4.36614481974869,8.66768177654366,1.33579186227574,1.0089236728864,0.303219014175757,8,0.761443858907516,0.0209658020298581,0.00308146741231562,0.000101588497148242,1.47574638309947,0.0182,3,0.0115408163265306,0.0918367346938776,1.21325,2.72,28,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Chromis xanthochira","Chromis_xanthochira",0.513620337803517,0.0471776210310191,36.4849367320991,0.339855332958354,9.6980644336709,0.104131505573468,4.49937030522918,0.0924056225432987,43.7304500994862,4.36614481974869,8.66768177654366,1.33579186227574,1.0089236728864,0.303219014175757,8,0.761443858907516,0.0209658020298581,0.0033221991119205,0.000101588497148242,1.47574638309947,0.0182,3,0.0115408163265306,0.0918367346938776,1.21325,2.72,29,14,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Monacanthidae","Cantherhines pardalis","Cantherhines_pardalis",0.303524817219304,0.0601773006021661,35.3966969375765,1.00800353324895,9.66853348524718,0.299118100724572,4.27128261993858,0.266042439980007,28.3866919069477,8.58049864907986,5.27548671771616,1.92261615238507,0.578732015296528,0.292237555099303,1,0.760379063863094,0.0373799869190552,0.00166790313802927,0.00123957950507665,1.70072040979813,0.0166,2.92,0.00588775510204082,0.0765306122448979,1.46388,3.5,21,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Monacanthidae","Cantherhines pardalis","Cantherhines_pardalis",0.309952316962851,0.0606060296390686,35.3966969375765,1.00800353324895,9.66853348524718,0.299118100724572,4.27128261993858,0.266042439980007,28.3866919069477,8.58049864907986,5.27548671771616,1.92261615238507,0.578732015296528,0.292237555099303,1,0.760379063863094,0.0373799869190552,0.00180471877983471,0.00123957950507665,1.70072040979813,0.0166,2.92,0.00588775510204082,0.0765306122448979,1.46388,3.5,22,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
